rn,unix_tstamp,synth_browser_category,synth_page_url,synth_geo_city
6967,1557401359,1,https://www.ad.nl/show/sylvie-meis-bijt-van-zich-af-na-kritiek-op-botoxgezicht~a70e037d/,Ede
6968,1557401387,1,https://www.ad.nl/waterweg/schiedam-bindt-de-strijd-aan-met-huisjesmelkers~a1a80ebe/,Venlo
6969,1557401407,3,https://www.ad.nl/rotterdam/opnieuw-slaat-studente-van-erasmus-universiteit-alarm-over-seksueel-geweld~a94b4757/,Wijchen
6970,1557401442,3,https://www.ad.nl/koken-en-eten/amsterdams-restaurant-serveert-stukjes-mens-om-bezoekers-te-laten-nadenken~abb9f427/,Veenendaal
6971,1557401443,3,https://www.ad.nl/show/actrice-en-zangeres-doris-day-97-overleden~a4a72f08/,Veldhoven
6972,1557401487,4,https://www.ad.nl/den-haag/joodse-joram-35-geduwd-en-geschopt-door-50-jongeren-op-bevrijdingsfestival-ze-noemden-me-kankerjood~a5d3ac6f/,Dordrecht
6973,1557401488,3,https://www.ad.nl/buitenlands-voetbal/casillas-maakt-het-goed-na-hartaanval~a3462a9d/,'s-Gravenzande
6974,1557401503,4,https://www.ad.nl/rotterdam/amper-gemaakte-afspraken-tussen-school-acato-en-gemeente-meteen-van-tafel~a8ecf3e6/,Lemmer
6975,1557401660,1,https://www.ad.nl/binnenland/vluchtelingen-belaagd-in-eigen-huis-in-enschede~a844bf97/,Haarlem
6976,1557401732,1,https://www.ad.nl/rotterdam/spelende-meisjes-krijgen-1750-euro-van-wildvreemde-man~adaeb823/,Barendrecht
6977,1557401745,4,https://www.ad.nl/binnenland/wijkblad-mag-niet-schrijven-over-azc-volledige-redactie-stapt-op~a1a66f25/,Amsterdam
6978,1557402053,2,https://www.ad.nl/binnenland/circa-117-000-gelekte-cv-s-van-uwv-mogelijk-in-handen-criminelen~aec97d70/,Groningen
6979,1557402191,4,https://www.ad.nl/binnenland/duizend-gemaskerde-veganisten-op-de-dam-klimaatmars-in-maastricht~a154eed7/,Baarn
6980,1557402257,3,https://www.ad.nl/delft/veel-willy-wortels-in-delft-en-westland~a99ad34d/,Zwolle
6981,1557402268,2,https://www.ad.nl/binnenland/ministerie-waarschuwt-pas-op-met-wat-je-socialt-over-turkije~ab9d0fc0/,Ede
6982,1557402297,3,https://www.ad.nl/dossier-thijs-h/hoe-stille-thijs-veranderde-in-een-moordverdachte~ad0f2fdd/,Amsterdam
6983,1557402321,4,https://www.ad.nl/binnenland/politie-doet-onderzoek-naar-dode-in-scheveningse-bosjes-in-den-haag~a7499716/,Schiedam
6984,1557402408,4,https://www.ad.nl/den-haag/2-jarig-meisje-alleen-aangetroffen-in-den-haag~ab9b85ba/,Zutphen
6985,1557402453,4,https://www.ad.nl/buitenland/grote-zorgen-om-vermiste-julie-van-espen-23-uit-belgie-vermoedelijk-gewelddadige-dood~a0ec99bf/,Voorthuizen
6986,1557402453,4,https://www.ad.nl/economie/strijd-om-pensioenen-hogere-aow-leeftijd-is-onnodig~a608d076/,Bergen
6987,1557402454,1,https://www.ad.nl/auto/met-dit-vlugge-fitnessapparaat-mag-je-de-snelweg-op~a2b21feb/,London
6988,1557402477,4,https://www.ad.nl/show/victoria-koblenko-vindt-heil-in-ketogeen-dieet~a1a095eb6/,Schiedam
6989,1557402665,1,https://www.ad.nl/binnenland/ophef-over-horrorposter-roemer-in-quote~abf8ae15/,Rotterdam
6990,1557402680,3,https://www.ad.nl/binnenland/lange-wachttijden-cbr-voorbij-door-aantrekken-nieuwe-examinatoren~a60f01d4/,Hoogeveen
6991,1557402712,3,https://www.ad.nl/wageningen/iconische-capitulatiefoto-wageningen-voor-het-eerst-in-kleur~a2dd7b0f/,Kampen
6992,1557402731,3,https://www.ad.nl/show/duncan-drie-minuten-achter-piano-tijdens-sobere-songfestival-repetitie~a8e7be81/,Amersfoort
6993,1557402758,2,https://www.ad.nl/buitenlands-voetbal/neymar-moet-drie-duels-toekijken-na-slaan-supporter~aebfecb2/,Rotterdam
6994,1557402773,3,https://www.ad.nl/dossier-gouden-pollepel/de-biefstro-in-alphen-staat-voor-biefstuk-en-koekjes~a5e79643/,Winterswijk
6995,1557402783,1,https://www.ad.nl/binnenland/tramschutter-utrecht-liet-brief-met-eigen-naam-en-adres-achter-in-vluchtauto~a3248e71/,Hoogvliet
6996,1557402828,2,https://www.ad.nl/show/roxeanne-gaat-voor-ouderwets-kapsel-loiza-schittert-in-jurkje~a591f78a/,Nootdorp
6997,1557402844,4,https://www.ad.nl/wetenschap/natuur-in-rap-tempo-achteruit-we-breken-de-fundering-van-ons-bestaan-af~ab1c6963/,Dordrecht
6998,1557402886,1,https://www.ad.nl/nederlands-voetbal/live-psv-overtuigt-voor-rust-niet-in-matig-duel-met-az~ab2b67f2/,Rotterdam
6999,1557402912,4,https://www.ad.nl/show/droomhuis-gezocht-koppel-zoekt-authentiek-klushuis-maar-valt-voor-sportkantine~ae75211f/,Amsterdam
7000,1557403034,4,https://www.ad.nl/amersfoort/amersfoort-zoekt-miljoenen-voor-zorgtekort~ad317470/,Breda
7001,1557403139,4,https://www.ad.nl/rotterdam/sterfdag-pim-fortuyn-herdacht-met-stille-tocht~a5b3cbd7/,Sliedrecht
7002,1557403283,4,https://www.ad.nl/politiek/voorman-gele-hesjes-verlaat-torentje-huilend-het-was-een-pittig-gesprek~ad12fa64/,Schiedam
7003,1557403302,1,https://www.ad.nl/show/sylvie-heeft-drie-weken-na-liefdesbreuk-alweer-rijke-man-gestrikt~ae8b4df0/,Amsterdam
7004,1557403362,1,https://www.ad.nl/den-haag/fietser-zwaargewond-bij-aanrijding-met-vrachtwagen-op-javastraat~a32e722d/,'s-Gravenzande
7005,1557403440,1,https://www.ad.nl/voorne-putten/grote-vertraging-op-n57-door-ongeluk-bij-hellevoetsluis~a1b6dc56/,No City
7006,1557403516,1,https://www.ad.nl/binnenland/dodenherdenking-vught-verstoord-door-allahu-akbar-kreten-waarschijnlijk-vanuit-pi~a09c514fb/,Amsterdam
7007,1557403614,1,https://www.ad.nl/nederlands-voetbal/ajax-ziet-bekerfinale-niet-als-tussendoortje-willen-zondag-eerste-prijs-pakken~a5b51191/,Weert
7008,1557403661,3,https://www.ad.nl/formule-1/live-persconferentie-rond-grand-prix-van-zandvoort~a4917de7/,Boskoop
7009,1557403723,1,https://www.ad.nl/alphen/sluiproute-naast-n207-levert-automobilist-bekeuring-op~a4368f3c/,Meppel
7010,1557403790,4,https://www.ad.nl/binnenland/circa-117-000-gelekte-cv-s-van-uwv-mogelijk-in-handen-criminelen~aec97d70/,Rotterdam
7011,1557403822,4,https://www.ad.nl/binnenland/cardioloog-maar-ook-niet-roomser-dan-de-paus-hakken-pizza-s-en-werkweken-van-70-uur~a6d4c18d/,No City
7012,1557403827,3,https://www.ad.nl/utrecht/2000-lopers-utrecht-marathon-verkeerde-kant-op-gestuurd~af80d1d3/,Hoofddorp
7013,1557403922,1,https://www.ad.nl/binnenland/dodenherdenking-vught-verstoord-door-allahu-akbar-kreten-waarschijnlijk-vanuit-pi~a09c514fb/,Rotterdam
7014,1557403995,3,https://www.ad.nl/binnenland/ex-jihadbruid-aicha-voelt-zich-niet-veilig-en-zegt-huur-maastrichtse-woning-op~a1b85934/,Amsterdam
7015,1557404056,2,https://www.ad.nl/nijmegen/hospice-zet-terminale-man-op-straat-na-roken-op-kamer~a9cc14af/,Groningen
7016,1557404076,4,https://www.ad.nl/ad-werkt/zodra-je-geen-stappen-maakt-op-je-werk-ben-je-de-loser~ab47b82a/,Rotterdam
7017,1557404184,1,https://www.ad.nl/rotterdam/dodelijk-ongeval-op-bedrijventerrein-werd-veroorzaakt-door-slecht-zicht~a27d7f7e/,Katwijk
7018,1557404211,3,https://www.ad.nl/show/slob-peinst-niet-over-hoger-salaris-voor-matthijs-van-nieuwkerk~ae44c4ec/,Amsterdam
7019,1557404220,1,https://www.ad.nl/show/verdachte-schietpartij-rapper-feis-op-nationale-opsporingslijst~a14b0246/,Veenendaal
7020,1557404256,3,https://www.ad.nl/wonen/kloof-tussen-dure-en-betaalbare-woning-steeds-groter~a33225d5/,Apeldoorn
7021,1557404272,1,https://www.ad.nl/dossier-eredivisie/titel-kan-winnend-ajax-niet-meer-ontgaan-na-misstap-psv~a2bd86fc/,Sleeuwijk
7022,1557404456,1,https://www.ad.nl/buitenland/vs-sturen-nog-een-oorlogsschip-en-raketten-naar-midden-oosten~a7ad17b3/,Amsterdam
7023,1557404596,4,https://www.ad.nl/rotterdam/politie-houdt-rotterdammer-na-achtervolging-aan-voor-schietpartij-ramlehweg~a694ac98/,Nieuwegein
7024,1557404735,4,https://www.ad.nl/binnenland/jongen-14-die-voorwerp-tegen-hoogspanningsmast-gooide-en-bijna-werd-gefrituurd-meldt-zich~ac6325cf/,Zwolle
7025,1557404798,1,https://www.ad.nl/buitenland/cameraploeg-aangevallen-op-noordstation-in-brussel~ad295f4b/,Harderwijk
7026,1557404815,3,https://www.ad.nl/binnenland/500-automobilisten-met-mobieltje-beboet-vanuit-touringcar~aa43257e/,Rotterdam
7027,1557405061,4,https://www.ad.nl/binnenland/begin-mei-en-in-limburg-ligt-er-sneeuw-br~a8b614fd/,Den Helder
7028,1557405062,4,https://www.ad.nl/economie/op-boodschappen-bezuinig-ik-niet-wekelijks-60-euro-kwijt~aa5b8b52/,Naaldwijk
7029,1557405102,1,https://www.ad.nl/show/tv-kijkers-verdeeld-over-superbitch-bridget-bij-vernieuwde-zwakste-schakel~a9e3cb09/,Meijel
7030,1557405105,1,https://www.ad.nl/nederlands-voetbal/ajax-gaat-ook-onderuit-op-de-beurs~a9b864a9/,Alphen aan den Rijn
7031,1557405158,4,https://www.ad.nl/buitenland/antwerpen-rouwt-en-protesteert-met-stille-tocht-voor-vermoorde-julie-23~a94f64ce/,Amsterdam
7032,1557405194,1,https://www.ad.nl/rotterdam/man-belandt-met-scootmobiel-op-rails-metrostation-oostplein~a1b29b71/,Haarlem
7033,1557405270,4,https://www.ad.nl/binnenland/peter-r-de-vries-staat-op-dodenlijst-voortvluchtige-topgangster~a79fbec0/,Rotterdam
7034,1557405463,1,https://www.ad.nl/show/khloe-kardashian-niet-bekend-genoeg-voor-met-gala~aaa4fc76f/,Driebergen
7035,1557405523,1,https://www.ad.nl/auto/deze-oude-bmw-is-sneller-en-duurder-dan-een-nieuwe-ferrari~afc15530/,Schiedam
7036,1557405571,2,https://www.ad.nl/show/actrice-en-zangeres-doris-day-97-overleden~a4a72f08/,Sleeuwijk
7037,1557405605,4,https://www.ad.nl/binnenland/politie-vindt-zwaar-verwaarloosde-jochies-in-flat-ze-vertoonden-dierlijk-gedrag~a22e3023/,Loosdrecht
7038,1557405706,1,https://www.ad.nl/den-haag/joodse-joram-35-geduwd-en-geschopt-door-50-jongeren-op-bevrijdingsfestival-ze-noemde-me-kankerjood~a5d3ac6f/,Zuidland
7039,1557405759,1,https://www.ad.nl/binnenland/als-mark-27-had-gedaan-wat-hij-van-plan-was-had-zijn-buurman-waarschijnlijk-niet-meer-geleefd~a0b7de26/,Utrecht
7040,1557405852,1,https://www.ad.nl/den-haag/verdachte-van-voorbereiden-wraakactie-tegen-schutter-haagse-shishalounge-komt-opnieuw-vrij~ac78fb6b/,Bodegraven
7041,1557405921,1,https://www.ad.nl/buitenland/trump-gaat-op-strepen-staan-om-publicatie-van-complete-mueller-rapport-te-blokkeren~a998303a/,Meppel
7042,1557405925,3,https://www.ad.nl/show/goedele-liekens-zet-punt-achter-relatie-kostte-te-veel-energie~a44e2e04/,Amersfoort
7043,1557405979,4,https://www.ad.nl/show/kalvijn-stormt-op-zevende-plek-binnen-in-top-100~aa6bb7a1/,Bleiswijk
7044,1557406148,2,https://www.ad.nl/buitenland/tientallen-terroristen-bestormen-kerk-in-burkina-faso-zes-doden~a81a509d/,Heerenveen
7045,1557406168,4,https://www.ad.nl/tech/google-bekeek-dit-jaar-al-miljoen-video-s-met-mogelijk-terroristische-inhoud~a2ac9aa6/,Made
7046,1557406337,4,https://www.ad.nl/binnenland/circa-117-000-gelekte-cv-s-van-uwv-mogelijk-in-handen-criminelen~aec97d70/,Heemskerk
7047,1557406355,1,https://www.ad.nl/binnenland/ooievaar-doodgeschoten-je-moet-gestoord-zijn~a6e6f0a5/,Rotterdam
7048,1557406428,4,https://www.ad.nl/binnenland/ooievaar-doodgeschoten-je-moet-gestoord-zijn~a6e6f0a5/,Zwolle
7049,1557406588,4,https://www.ad.nl/show/opzwepende-songfestivalact-azerbeidzjan-knalt-plots-top-5-bookmakers-binnen~a4a585a5/,Nootdorp
7050,1557406889,1,https://www.ad.nl/dossier-champions-league/poll-wat-was-het-mooiste-champions-league-moment-van-dit-seizoen~abc21ba1/,Amsterdam
7051,1557407148,1,https://www.ad.nl/buitenland/moeder-van-klimaatmeisje-greta-kan-co2-zien-met-het-blote-oog~ad6f49a3/,Ermelo
7052,1557407156,4,https://www.ad.nl/buitenland/minstens-vier-jaar-cel-voor-meesteroplichtster-die-jetsetleven-leidde-in-new-york~a32de825/,Soest
7053,1557407220,1,https://www.ad.nl/den-haag/joodse-joram-35-geduwd-en-geschopt-door-50-jongeren-op-bevrijdingsfestival-ze-noemden-me-kankerjood~a5d3ac6f/,Naarden
7054,1557407299,1,https://www.ad.nl/show/matthijs-verdient-salaris-binnen-twee-weken-terug~a7d26d49/,No City
7055,1557407378,4,https://www.ad.nl/binnenland/straks-mag-iedere-scheldende-dorpsgek-nog-op-bezoek-in-het-torentje~a8b7e6b2/,Zwolle
7056,1557407762,2,https://www.ad.nl/ad-werkt/je-baas-een-beoordeling-geven-bij-dit-bedrijf-kan-het~a9157ed7/,Ridderkerk
7057,1557407783,4,https://www.ad.nl/binnenland/enkelbanddragers-in-heel-nederland-preventief-opgepakt-wegens-grote-softwarestoring~a7a627cd4/,Amsterdam
7058,1557407834,4,https://www.ad.nl/binnenland/hou-nog-even-vol-heerlijk-lenteweer-in-aantocht~a6f3a136/,Nieuwegein
7059,1557407951,3,https://www.ad.nl/binnenland/tankers-pompen-drijvend-drugslab-leeg-bredanaar-en-3-mexicanen-aangehouden~add62d65/,Rotterdam
7060,1557408292,4,https://www.ad.nl/buitenland/d66-wil-50-miljard-extra-van-eu-in-technologie~a2b59f86/,Schiedam
7061,1557408507,1,https://www.ad.nl/nederlands-voetbal/de-jong-over-bergwijn-hoop-dat-ajax-andere-spelers-op-lijstje-heeft-staan~ae9d9235/,Alblasserdam
7062,1557408535,1,https://www.ad.nl/binnenland/deze-nieuwe-politieke-partij-is-voor-een-federaal-europa~a3ffe02a/,Bleiswijk
7063,1557408563,4,https://www.ad.nl/formule-1/barcelona-verliezen-zal-pijnlijk-zijn-maar-zandvoort-is-ook-heel-tof~af86275c/,Voerendaal
7064,1557408566,4,https://www.ad.nl/buitenland/vader-van-verdachte-moord-julie-waarschuwde-justitie-steve-is-in-staat-om-te-doden~ac1ad57d/,Amsterdam
7065,1557408568,3,https://www.ad.nl/koken-en-eten/amsterdams-restaurant-serveert-stukjes-mens-om-bezoekers-te-laten-nadenken~abb9f427/,Amsterdam
7066,1557408614,1,https://www.ad.nl/politiek/moskeeen-extra-beveiligd-tijdens-ramadan-er-hoeft-maar-iemand-boe-te-roepen-of-er-breekt-paniek-uit~ab718780/,Kerkrade
7067,1557408769,2,https://www.ad.nl/buitenland/minister-van-financien-weigert-belastingaangiften-trump-vrij-te-geven~ae4a0e82/,Amsterdam
7068,1557408867,4,https://www.ad.nl/binnenland/jonnie-boer-wil-kolossale-schoorsteen-verstoppen-maar-joekel-blijft-staan-op-dak-restaurant~a8f0b0ba/,Bleiswijk
7069,1557408886,2,https://www.ad.nl/boxtel/live-ruim-100-activisten-bezetten-varkensboerderij-in-boxtel~a945b4a8/,Schoonhoven
7070,1557408911,1,https://www.ad.nl/politiek/kabinet-negeert-kamer-oudere-automobilist-blijft-dupe-van-chaos-cbr~a50d05c1/,Vlaardingen
7071,1557408974,1,https://www.ad.nl/show/ex-man-meghan-nu-wel-opnieuw-getrouwd~a15e616e/,Den Helder
7072,1557409080,2,https://www.ad.nl/dordrecht/cel-voor-wietkweek-in-villa-in-dorpje-hoogblokland~a7f533b6/,Hoogeveen
7073,1557409103,1,https://www.ad.nl/utrecht/duits-lied-tijdens-dodenherdenking-stuit-op-verzet~a4b641c8/,Almelo
7074,1557409268,1,https://www.ad.nl/den-haag/jongemannen-die-badmeesters-bedreigden-en-sloegen-voorgeleid~ac6280f9/,Rotterdam
7075,1557409353,3,https://www.ad.nl/politiek/rutte-handenweigeraars-gele-hesjes-waren-onbeleefd~ae69031b/,Almere Stad
7076,1557409367,4,https://www.ad.nl/dossier-thijs-h/arnold-35-en-ilona-29-leefden-naast-thijs-h-ik-sprak-hem-nog-aan-op-zijn-rare-gedrag~a5507588/,The Hague
7077,1557409529,4,https://www.ad.nl/dossier-halve-finales-cl/suarez-we-stonden-erbij-als-schooljongens-onvergeeflijk~af78411a/,Hoogeveen
7078,1557409547,3,https://www.ad.nl/buitenland/iraanse-president-rouhani-waarschuwt-bevolking-voor-zware-tijden~a3e8f5cb/,Strijen
7079,1557409553,4,https://www.ad.nl/amsterdam/snorfietser-overleden-na-aanrijding-n247~a18d3813/,Delft
7080,1557409578,3,https://www.ad.nl/binnenland/basisscholieren-in-arme-wijken-massaal-op-achterstand~a41b70ed/,Amsterdam
7081,1557409955,4,https://www.ad.nl/tech/deze-gratis-update-maakt-van-je-sonos-speaker-een-smarthome-assistent~a20b1a56/,Schiedam
7082,1557409971,2,https://www.ad.nl/politiek/inspectie-waarschuwt-te-weinig-mensen-bij-brandweer-en-politie~a8fa2155/,Amsterdam
7083,1557409978,2,https://www.ad.nl/show/hopelijk-kan-duncan-wel-zijn-hoofd-koel-houden~ad1ad585/,Vlaardingen
7084,1557410084,3,https://www.ad.nl/buitenland/boeing-probeerde-testen-van-toestellen-te-beperken~a8f865c6/,Zoetermeer
7085,1557410174,3,https://www.ad.nl/dossier-thijs-h/moordverdachte-thijs-h-zat-in-sociaal-isolement-en-ondernam-zelfmoordpoging~a3d9d20a/,Vriezenveen
7086,1557410192,4,https://www.ad.nl/binnenland/grote-brand-verwoest-garagebedrijf-den-helder~a39d2774/,Rotterdam
7087,1557410222,4,https://www.ad.nl/utrecht/boven-de-55-moet-je-geen-hele-marathon-meer-lopen~a99b5968/,Maracaibo
7088,1557410241,3,https://www.ad.nl/binnenland/we-houden-van-narcisten-en-we-houden-ervan-ze-te-haten~a9607547/,Schiedam
7089,1557410248,1,https://www.ad.nl/binnenland/ministerie-waarschuwt-pas-op-met-wat-je-socialt-over-turkije~ab9d0fc0/,'s-Hertogenbosch
7090,1557410261,4,https://www.ad.nl/breda/hof-rolerisuit-mag-met-vrijwillige-chauffeurs-rolstoelgebonden-personen-blijven-rondrijden~a75f93eb/,Leuven
7091,1557410279,4,https://www.ad.nl/boxtel/vrees-dat-varkens-moeten-worden-geruimd-na-actie-in-boxtel-dit-mag-nooit-meer-gebeuren~a493cf90/,Amsterdam
7092,1557410385,4,https://www.ad.nl/den-haag/hoe-14-miljoen-mensen-straks-in-de-mall-of-the-netherlands-komen~aeb937e6/,Lelystad
7093,1557410427,1,https://www.ad.nl/boxtel/vier-personen-opgepakt-na-vondst-drugslab-in-loods-achter-woning-in-liempde~afc9366d/,Nieuwegein
7094,1557410455,1,https://www.ad.nl/bizar/suicidale-rus-beroofde-bank-spitsbergen-om-niet-naar-huis-te-hoeven~a8fd7ab3/,Amsterdam
7095,1557410464,3,https://www.ad.nl/transfer-talk/ajax-richt-pijlen-vol-op-martin-odegaard~ac402de9/,The Hague
7096,1557410503,1,https://www.ad.nl/wonen/het-grote-gevaar-achter-gelnagels~ad16126f/,Rossum
7097,1557410561,4,https://www.ad.nl/rotterdam/bioscoopbon-voor-meiden-die-1750-euro-teruggaven~a07c48c5/,Heemstede
7098,1557410565,1,https://www.ad.nl/deventer/deventer-kleurt-koolzaadgeel~ae5b04d7/,Rotterdam
7099,1557410577,1,https://www.ad.nl/rotterdam/bewoners-niet-meer-welkom-na-renovatie-zijn-wij-niet-goed-genoeg~a26bc10e/,Rotterdam
7100,1557410600,3,https://www.ad.nl/binnenland/de-zaak-thijs-h-trekt-diepe-sporen-in-limburg~a79cb952/,Vught
7101,1557410654,3,https://www.ad.nl/politiek/moskeeen-extra-beveiligd-tijdens-ramadan-er-hoeft-maar-iemand-boe-te-roepen-of-er-breekt-paniek-uit~ab718780/,Amsterdam
7102,1557410687,1,https://www.ad.nl/politiek/gemeenten-dreigen-jeugdzorg-en-psychische-hulp-af-te-stoten~ad54ed98/,Rotterdam
7103,1557410697,1,https://www.ad.nl/binnenland/reizigersvereniging-niet-naar-de-rechter-om-ov-staking~aaf396a9/,Hoofddorp
7104,1557410774,3,https://www.ad.nl/ad-werkt/vast-contract-eigen-huis-en-gezin-twintiger-bereikt-mijlpalen-steeds-later~a0906475/,Tiel
7105,1557410783,2,https://www.ad.nl/koken-en-eten/maaltijden-voorbereiden-zo-doe-je-het-veilig~a1a46d97/,The Hague
7106,1557410798,4,https://www.ad.nl/auto/oslo-is-kampioen-elektrisch-rijden-door-verleiden-lijmen-en-paaien-van-de-autokoper~a04b6c46/,Amsterdam
7107,1557410822,1,https://www.ad.nl/dossier-ajax-spurs/marathonman-blind-is-nog-lang-niet-leeg~a8300358/,Julianadorp
7108,1557410843,1,https://www.ad.nl/economie/pensioenfonds-abp-vreest-pensioenkortingen-in-2021~a25bf22c/,Amsterdam
7109,1557410916,1,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-tijdens-uitlaten-van-hond-op-heide-bij-heerlen~a8689b91/,Amsterdam
7110,1557410918,4,https://www.ad.nl/economie/pensioenreus-abp-dumpt-boeing-en-philip-morris-roept-facebook-op-matje~a8c16da9/,Almere Stad
7111,1557410953,1,https://www.ad.nl/binnenland/benzineauto-s-moeten-de-stad-uit-vanaf-2030~a8691241/,Woerden
7112,1557410957,1,https://www.ad.nl/binnenland/benzineauto-s-moeten-de-stad-uit-vanaf-2030~a8691241/,Schiedam
7113,1557410995,1,https://www.ad.nl/buitenlands-voetbal/elia-verspeelt-punten-koppositie-voor-het-eerst-sinds-november-in-gevaar~a8fa50cb/,Harlingen
7114,1557411046,4,https://www.ad.nl/show/single-met-alleen-fluitende-vogels-verovert-elfde-plek-in-britse-hitlijst~a3b0e940/,Etten
7115,1557411069,4,https://www.ad.nl/rotterdam/politie-betrapt-stropers-met-30-kilo-zeebaars-op-maasvlakte-ijsberen-blij~a4fd0e2f/,Hoorn
7116,1557411079,1,https://www.ad.nl/buitenland/nog-twee-lichamen-in-zaak-kruisboogdoden~a71a49c3/,Arnhem
7117,1557411090,4,https://www.ad.nl/rotterdam/korte-felle-brand-in-ridderkerkse-galerijflat~a1509fcd/,Naaldwijk
7118,1557411136,3,https://www.ad.nl/binnenland/man-en-vrouw-doodgestoken-tijdens-uitlaten-van-hond-op-heide-bij-heerlen~a8689b91/,Dordrecht
7119,1557411171,3,https://www.ad.nl/buitenland/leeuwen-uit-slechtste-dierentuin-europa-onderweg-naar-nederland-br~a0c5051e/,Almere Stad
7120,1557411237,4,https://www.ad.nl/binnenland/treinverkeer-en-ov-grote-steden-plat-op-28-mei~a8530fd4/,Leiderdorp
7121,1557411270,2,https://www.ad.nl/buitenlands-voetbal/blatter-geld-maakt-het-voetbal-kapot~a17e2250/,Hoofddorp
7122,1557411286,4,https://www.ad.nl/buitenland/politieke-leiders-australie-worden-het-eens-homo-s-gaan-niet-naar-de-hel~adf764f9/,Rotterdam
7123,1557411350,4,https://www.ad.nl/buitenlands-voetbal/real-en-chelsea-rond-over-transfer-hazard-belg-voor-100-miljoen-euro-naar-madrid~a9ab6548e/,Ridderkerk
7124,1557411353,1,https://www.ad.nl/show/vlogster-dee-in-tranen-iemand-trok-midden-op-straat-mijn-broek-naar-beneden~af56b694/,Rotterdam
7125,1557411490,1,https://www.ad.nl/show/koningin-maxima-aangekomen-in-ethiopie-voor-werkbezoek~a0c39b3f/,Amersfoort
7126,1557411505,4,https://www.ad.nl/dossier-baby-harry-en-meghan/prins-harry-fietst-rondje-zuiderpark-prinses-margriet-verrast-hem-met-schattig-rompertje~a8072a36/,Wervershoof
7127,1557411626,4,https://www.ad.nl/binnenland/circa-117-000-gelekte-cv-s-van-uwv-mogelijk-in-handen-criminelen~aec97d70/,Kyoto
7128,1557411635,3,https://www.ad.nl/auto/naar-de-wasstraat-zo-wordt-je-auto-pas-echt-schoon~a28974fc/,Sommelsdijk
7129,1557411734,1,https://www.ad.nl/politiek/moskeeen-extra-beveiligd-tijdens-ramadan-er-hoeft-maar-iemand-boe-te-roepen-of-er-breekt-paniek-uit~ab718780/,Amsterdam
